,,,,,,,,,
,Дата,Заказчик,Город,Регион,Категория,Товар,Цена за штуку,Количество,Выручка
,5/16/2022,foodbite,Штутгарт,Юг,Крупы,Перловка,"1,2",177,"212,4"
,5/16/2022,Organica,Штутгарт,Юг,Сладости,Шоколад,"0,55",192,"105,6"
,5/16/2022,Organica,Штутгарт,Юг,Сухофрукты,Курага,"1,19",68,"80,92"
,5/16/2022,mymeal,Бремен,Север,Напитки,Зеленый чай,"0,95",206,"195,7"
,5/17/2022,Sweetables,Кёльн,Запад,Напитки,Кофе,"5,5",112,616
,5/17/2022,Cooking Corner,Франкфурт,Запад,Консервы,Говядина тушеная,"1,19",38,"45,22"
,5/17/2022,Organica,Бремен,Север,Напитки,Кофе,"5,5",43,"236,5"
,5/17/2022,foodbite,Дрезден,Восток,Специи,Черный перец,"0,59",112,"66,08"
,5/17/2022,foodbite,Берлин,Восток,Специи,Базилик,"0,7",186,"130,2"
,5/17/2022,Gold Food,Гамбург,Север,Сыры,Филадельфия ,"0,89",166,"147,74"
,5/17/2022,Cooking Corner,Мюнхен,Юг,Сладости,Мармелад,"0,6",187,"112,2"
,5/17/2022,Gold Food,Гамбург,Север,Сладости,Шоколад,"0,55",366,"201,3"
,5/17/2022,NutriFix,Гамбург,Север,Специи,Базилик,"0,7",72,"50,4"
,5/17/2022,mymeal,Кёльн,Запад,Напитки,Черный чай,"0,99",570,"564,3"
,5/17/2022,foodbite,Кёльн,Запад,Сладости,Зефир,"0,65",36,"23,4"
,5/17/2022,foodbite,Кёльн,Запад,Напитки,Черный чай,"0,99",302,"298,98"
,5/17/2022,NutriFix,Штутгарт,Юг,Масла,Сливочное масло,"1,5",266,399
,5/17/2022,mymeal,Бремен,Север,Масла,Сливочное масло,"1,5",217,"325,5"
,5/17/2022,NutriFix,Франкфурт,Запад,Сыры,Моцарелла,"0,59",195,"115,05"
,5/17/2022,NutriFix,Франкфурт,Запад,Консервы,Говядина тушеная,"1,19",20,"23,8"
,5/17/2022,Cooking Corner,Штутгарт,Юг,Сыры,Моцарелла,"0,59",231,"136,29"
,5/17/2022,Cooking Corner,Штутгарт,Юг,Специи,Черный перец,"0,59",501,"295,59"
,5/17/2022,foodbite,Штутгарт,Юг,Сыры,Моцарелла,"0,59",243,"143,37"
,5/17/2022,Gold Food,Штутгарт,Юг,Сыры,Гауда,"1,59",237,"376,83"
,5/17/2022,NutriFix,Берлин,Восток,Сладости,Зефир,"0,65",135,"87,75"
,5/18/2022,mymeal,Кёльн,Запад,Напитки,Черный чай,"0,99",322,"318,78"
,5/18/2022,Sweetables,Кёльн,Запад,Сладости,Шоколад,"0,55",370,"203,5"
,5/18/2022,Cooking Corner,Франкфурт,Запад,Сладости,Мармелад,"0,6",179,"107,4"
,5/18/2022,Cooking Corner,Франкфурт,Запад,Масла,Оливковое масло,"1,7",163,"277,1"
,5/18/2022,Gold Food,Франкфурт,Запад,Специи,Кориандр,"0,65",18,"11,7"
,5/18/2022,Go Bio,Бремен,Север,Специи,Черный перец,"0,59",113,"66,67"
,5/18/2022,Sweetables,Гамбург,Север,Масла,Сливочное масло,"1,5",380,570
,5/18/2022,Gold Food,Гамбург,Север,Сладости,Шоколад,"0,55",349,"191,95"
,5/18/2022,Organica,Мюнхен,Юг,Напитки,Черный чай,"0,99",331,"327,69"
,5/18/2022,Go Bio,Бремен,Север,Консервы,Шпроты,"1,15",24,"27,6"
,5/18/2022,Go Bio,Бремен,Север,Напитки,Черный чай,"0,99",94,"93,06"
,5/18/2022,foodbite,Гамбург,Север,Сладости,Мармелад,"0,6",220,132
,5/18/2022,Cooking Corner,Мюнхен,Юг,Крупы,Рис,"0,96",560,"537,6"
,5/18/2022,mymeal,Кёльн,Запад,Сыры,Филадельфия ,"0,89",197,"175,33"
,5/18/2022,foodbite,Франкфурт,Запад,Напитки,Кофе,"5,5",108,594
,5/18/2022,NutriFix,Штутгарт,Юг,Масла,Оливковое масло,"1,7",69,"117,3"
,5/18/2022,NutriFix,Штутгарт,Юг,Специи,Базилик,"0,7",32,"22,4"
,5/18/2022,NutriFix,Берлин,Восток,Напитки,Кофе,"5,5",140,770
,5/18/2022,Cooking Corner,Кёльн,Запад,Крупы,Рис,"0,96",453,"434,88"
,5/18/2022,Gold Food,Штутгарт,Юг,Сыры,Филадельфия ,"0,89",92,"81,88"
,5/18/2022,Gold Food,Штутгарт,Юг,Напитки,Зеленый чай,"0,95",138,"131,1"
,5/18/2022,foodbite,Бремен,Север,Масла,Подсолнечное масло,"1,19",93,"110,67"
,5/18/2022,NutriFix,Берлин,Восток,Сладости,Мармелад,"0,6",206,"123,6"
,5/19/2022,mymeal,Кёльн,Запад,Напитки,Черный чай,"0,99",127,"125,73"
,5/19/2022,Gold Food,Франкфурт,Запад,Крупы,Гречка,"1,4",118,"165,2"
,5/19/2022,NutriFix,Бремен,Север,Крупы,Гречка,"1,4",63,"88,2"
,5/19/2022,Go Bio,Бремен,Север,Консервы,Шпроты,"1,15",22,"25,3"
,5/19/2022,mymeal,Гамбург,Север,Напитки,Зеленый чай,"0,95",328,"311,6"
,5/19/2022,mymeal,Гамбург,Север,Сыры,Филадельфия ,"0,89",230,"204,7"
,5/19/2022,mymeal,Гамбург,Север,Сыры,Филадельфия ,"0,89",228,"202,92"
,5/19/2022,Organica,Мюнхен,Юг,Масла,Оливковое масло,"1,7",84,"142,8"
,5/19/2022,Organica,Мюнхен,Юг,Масла,Подсолнечное масло,"1,19",309,"367,71"
,5/19/2022,foodbite,Кёльн,Запад,Сыры,Моцарелла,"0,59",149,"87,91"
,5/19/2022,Sweetables,Франкфурт,Запад,Сладости,Мармелад,"0,6",105,63
,5/19/2022,foodbite,Гамбург,Север,Сыры,Гауда,"1,59",613,"974,67"
,5/19/2022,Cooking Corner,Мюнхен,Юг,Специи,Черный перец,"0,59",368,"217,12"
,5/19/2022,Go Bio,Мюнхен,Юг,Сухофрукты,Изюм,"0,99",114,"112,86"
,5/19/2022,Go Bio,Мюнхен,Юг,Сухофрукты,Курага,"1,19",84,"99,96"
,5/19/2022,mymeal,Франкфурт,Запад,Напитки,Черный чай,"0,99",225,"222,75"
,5/19/2022,NutriFix,Берлин,Восток,Консервы,Килька в томате,"0,89",271,"241,19"
,5/19/2022,Sweetables,Мюнхен,Юг,Масла,Подсолнечное масло,"1,19",455,"541,45"
,5/19/2022,Sweetables,Мюнхен,Юг,Сладости,Шоколад,"0,55",377,"207,35"
,5/19/2022,Gold Food,Мюнхен,Юг,Масла,Подсолнечное масло,"1,19",347,"412,93"
,5/19/2022,Cooking Corner,Кёльн,Запад,Напитки,Кофе,"5,5",78,429
,5/19/2022,Gold Food,Бремен,Север,Масла,Подсолнечное масло,"1,19",79,"94,01"
,5/19/2022,Gold Food,Бремен,Север,Сухофрукты,Сушеные яблоки,"1,09",38,"41,42"
,5/19/2022,Gold Food,Бремен,Север,Консервы,Килька в томате,"0,89",36,"32,04"
,5/19/2022,NutriFix,Бремен,Север,Сладости,Зефир,"0,65",24,"15,6"
,5/19/2022,NutriFix,Бремен,Север,Сухофрукты,Сушеные яблоки,"1,09",34,"37,06"
,5/19/2022,NutriFix,Бремен,Север,Консервы,Килька в томате,"0,89",48,"42,72"
,5/19/2022,foodbite,Бремен,Север,Крупы,Рис,"0,96",157,"150,72"
,5/19/2022,foodbite,Бремен,Север,Крупы,Гречка,"1,4",85,119
,5/20/2022,NutriFix,Кёльн,Запад,Специи,Базилик,"0,7",60,42
,5/20/2022,NutriFix,Бремен,Север,Масла,Сливочное масло,"1,5",108,162
,5/20/2022,Cooking Corner,Франкфурт,Запад,Масла,Сливочное масло,"1,5",290,435
,5/20/2022,Sweetables,Франкфурт,Запад,Напитки,Зеленый чай,"0,95",298,"283,1"
,5/20/2022,Sweetables,Франкфурт,Запад,Сухофрукты,Курага,"1,19",72,"85,68"
,5/20/2022,Go Bio,Франкфурт,Запад,Сладости,Мармелад,"0,6",90,54
,5/20/2022,Go Bio,Штутгарт,Юг,Масла,Оливковое масло,"1,7",48,"81,6"
,5/20/2022,Sweetables,Мюнхен,Юг,Масла,Сливочное масло,"1,5",455,"682,5"
,5/20/2022,Go Bio,Мюнхен,Юг,Консервы,Говядина тушеная,"1,19",40,"47,6"
,5/20/2022,Sweetables,Франкфурт,Запад,Сладости,Зефир,"0,65",46,"29,9"
,5/20/2022,foodbite,Штутгарт,Юг,Сладости,Мармелад,"0,6",108,"64,8"
,5/20/2022,NutriFix,Берлин,Восток,Напитки,Зеленый чай,"0,95",616,"585,2"
,5/20/2022,Sweetables,Мюнхен,Юг,Напитки,Черный чай,"0,99",407,"402,93"
,5/20/2022,Cooking Corner,Кёльн,Запад,Сыры,Гауда,"1,59",704,"1119,36"
,5/21/2022,NutriFix,Кёльн,Запад,Сыры,Гауда,"1,59",216,"343,44"
,5/21/2022,NutriFix,Кёльн,Запад,Сухофрукты,Сушеные яблоки,"1,09",74,"80,66"
,5/21/2022,Sweetables,Бремен,Север,Масла,Оливковое масло,"1,7",45,"76,5"
,5/21/2022,Organica,Мюнхен,Юг,Масла,Подсолнечное масло,"1,19",263,"312,97"
,5/21/2022,Cooking Corner,Дрезден,Восток,Масла,Оливковое масло,"1,7",120,204
,5/21/2022,Cooking Corner,Дрезден,Восток,Сыры,Филадельфия ,"0,89",127,"113,03"
,5/21/2022,Go Bio,Мюнхен,Юг,Сыры,Гауда,"1,59",213,"338,67"
,5/21/2022,Go Bio,Мюнхен,Юг,Масла,Сливочное масло,"1,5",205,"307,5"
,5/21/2022,Go Bio,Мюнхен,Юг,Консервы,Килька в томате,"0,89",97,"86,33"
,5/21/2022,Organica,Кёльн,Запад,Крупы,Перловка,"1,2",129,"154,8"
,5/21/2022,Cooking Corner,Гамбург,Север,Напитки,Черный чай,"0,99",376,"372,24"
,5/21/2022,NutriFix,Мюнхен,Юг,Сладости,Зефир,"0,65",60,39
,5/21/2022,Sweetables,Штутгарт,Юг,Сухофрукты,Курага,"1,19",62,"73,78"
,5/21/2022,Organica,Мюнхен,Юг,Сыры,Моцарелла,"0,59",150,"88,5"
,5/21/2022,Go Bio,Бремен,Север,Консервы,Говядина тушеная,"1,19",26,"30,94"
,5/21/2022,Organica,Бремен,Север,Консервы,Килька в томате,"0,89",49,"43,61"
,5/22/2022,Sweetables,Бремен,Север,Крупы,Перловка,"1,2",132,"158,4"
,5/22/2022,Sweetables,Бремен,Север,Специи,Базилик,"0,7",31,"21,7"
,5/22/2022,Gold Food,Бремен,Север,Специи,Черный перец,"0,59",101,"59,59"
,5/22/2022,Gold Food,Бремен,Север,Сухофрукты,Курага,"1,19",46,"54,74"
,5/22/2022,Organica,Мюнхен,Юг,Сухофрукты,Сушеные яблоки,"1,09",87,"94,83"
,5/22/2022,Organica,Мюнхен,Юг,Сладости,Шоколад,"0,55",313,"172,15"
,5/22/2022,Organica,Кёльн,Запад,Консервы,Килька в томате,"0,89",97,"86,33"
,5/22/2022,Cooking Corner,Гамбург,Север,Напитки,Кофе,"5,5",278,1529
,5/22/2022,NutriFix,Мюнхен,Юг,Крупы,Перловка,"1,2",312,"374,4"
,5/22/2022,Gold Food,Франкфурт,Запад,Специи,Кориандр,"0,65",26,"16,9"
,5/22/2022,Gold Food,Франкфурт,Запад,Крупы,Гречка,"1,4",87,"121,8"
,5/22/2022,Sweetables,Гамбург,Север,Специи,Базилик,"0,7",92,"64,4"
,5/22/2022,Cooking Corner,Мюнхен,Юг,Специи,Кориандр,"0,65",75,"48,75"
,5/22/2022,Organica,Мюнхен,Юг,Консервы,Шпроты,"1,15",80,92
,5/22/2022,Organica,Бремен,Север,Сладости,Мармелад,"0,6",41,"24,6"
,5/22/2022,mymeal,Берлин,Восток,Специи,Кориандр,"0,65",134,"87,1"
,5/23/2022,Gold Food,Бремен,Север,Крупы,Гречка,"1,4",50,70
,5/23/2022,NutriFix,Бремен,Север,Сыры,Гауда,"1,59",142,"225,78"
,5/23/2022,Go Bio,Бремен,Север,Напитки,Зеленый чай,"0,95",38,"36,1"
,5/23/2022,Go Bio,Бремен,Север,Сыры,Моцарелла,"0,59",100,59
,5/23/2022,foodbite,Дрезден,Восток,Сухофрукты,Курага,"1,19",55,"65,45"
,5/23/2022,Gold Food,Берлин,Восток,Сухофрукты,Изюм,"0,99",300,297
,5/23/2022,Organica,Берлин,Восток,Масла,Оливковое масло,"1,7",119,"202,3"
,5/23/2022,Gold Food,Гамбург,Север,Сыры,Филадельфия ,"0,89",207,"184,23"
,5/23/2022,NutriFix,Гамбург,Север,Сухофрукты,Курага,"1,19",82,"97,58"
,5/23/2022,Cooking Corner,Мюнхен,Юг,Сухофрукты,Курага,"1,19",157,"186,83"
,5/23/2022,Organica,Бремен,Север,Масла,Подсолнечное масло,"1,19",104,"123,76"
,5/23/2022,Sweetables,Кёльн,Запад,Напитки,Черный чай,"0,99",333,"329,67"
,5/24/2022,NutriFix,Штутгарт,Юг,Консервы,Килька в томате,"0,89",99,"88,11"
,5/24/2022,Go Bio,Штутгарт,Юг,Сыры,Моцарелла,"0,59",141,"83,19"
,5/24/2022,NutriFix,Бремен,Север,Сладости,Мармелад,"0,6",56,"33,6"
,5/24/2022,NutriFix,Бремен,Север,Напитки,Кофе,"5,5",28,154
,5/24/2022,Organica,Бремен,Север,Сладости,Зефир,"0,65",24,"15,6"
,5/24/2022,mymeal,Берлин,Восток,Сухофрукты,Сушеные яблоки,"1,09",435,"474,15"
,5/24/2022,Organica,Берлин,Восток,Масла,Сливочное масло,"1,5",347,"520,5"
,5/24/2022,Organica,Берлин,Восток,Крупы,Гречка,"1,4",310,434
,5/24/2022,Go Bio,Берлин,Восток,Масла,Подсолнечное масло,"1,19",597,"710,43"
,5/24/2022,Go Bio,Берлин,Восток,Крупы,Гречка,"1,4",212,"296,8"
,5/24/2022,Go Bio,Берлин,Восток,Специи,Черный перец,"0,59",327,"192,93"
,5/24/2022,NutriFix,Гамбург,Север,Сладости,Зефир,"0,65",96,"62,4"
,5/24/2022,NutriFix,Гамбург,Север,Консервы,Килька в томате,"0,89",130,"115,7"
,5/24/2022,Cooking Corner,Дрезден,Восток,Напитки,Зеленый чай,"0,95",285,"270,75"
,5/24/2022,mymeal,Кёльн,Запад,Сухофрукты,Сушеные яблоки,"1,09",127,"138,43"
,5/24/2022,foodbite,Кёльн,Запад,Напитки,Кофе,"5,5",96,528
,5/25/2022,Sweetables,Штутгарт,Юг,Специи,Черный перец,"0,59",81,"47,79"
,5/25/2022,NutriFix,Штутгарт,Юг,Специи,Черный перец,"0,59",212,"125,08"
,5/25/2022,NutriFix,Штутгарт,Юг,Сыры,Моцарелла,"0,59",177,"104,43"
,5/25/2022,Go Bio,Штутгарт,Юг,Сладости,Зефир,"0,65",38,"24,7"
,5/25/2022,Organica,Бремен,Север,Сладости,Шоколад,"0,55",169,"92,95"
,5/25/2022,Organica,Бремен,Север,Сухофрукты,Изюм,"0,99",39,"38,61"
,5/25/2022,Go Bio,Дрезден,Восток,Сухофрукты,Изюм,"0,99",46,"45,54"
,5/25/2022,Go Bio,Дрезден,Восток,Сладости,Мармелад,"0,6",35,21
,5/25/2022,Sweetables,Берлин,Восток,Сладости,Зефир,"0,65",127,"82,55"
,5/25/2022,Go Bio,Гамбург,Север,Напитки,Зеленый чай,"0,95",287,"272,65"
,5/25/2022,mymeal,Дрезден,Восток,Крупы,Рис,"0,96",338,"324,48"
,5/25/2022,Go Bio,Бремен,Север,Сухофрукты,Курага,"1,19",21,"24,99"
,5/25/2022,Cooking Corner,Дрезден,Восток,Консервы,Шпроты,"1,15",42,"48,3"
,5/25/2022,NutriFix,Дрезден,Восток,Крупы,Рис,"0,96",199,"191,04"
,5/25/2022,foodbite,Кёльн,Запад,Крупы,Гречка,"1,4",138,"193,2"
,5/25/2022,foodbite,Кёльн,Запад,Сыры,Моцарелла,"0,59",201,"118,59"
,5/25/2022,Cooking Corner,Франкфурт,Запад,Сухофрукты,Курага,"1,19",129,"153,51"
,5/26/2022,Sweetables,Штутгарт,Юг,Консервы,Говядина тушеная,"1,19",32,"38,08"
